cagr,annualized_volatility,sharpe,sortino,maximum_drawdown,calmar,monthly_var_95,monthly_es_95,observations,ending_wealth_multiple,bankrupt_flag,strategy,formation_period,frequency,holdings_n,maintenance,return_type,average_long_exposure,average_short_exposure,total_borrow_cost_inr,total_tax_inr,time_below_prior_peak,average_drawdown,longest_underwater_trading_days,longest_underwater_years
0.0910657909368335,0.1758230646969957,0.1925684109355889,0.2571540304799524,-0.8191366721792257,0.1111728897383665,0.0832521800430683,0.1618027941014996,4771,5.386646658749854,False,jensen_alpha,6M,1M,12,winner_drift,raw,0.6780081318436099,0.0,0.0,,0.93355690630895,-0.2459668036388843,1784,7.079365079365079
0.085062236686725,0.1776170984013384,0.1607287869006584,0.2140983298543092,-0.8229385321690554,0.103364022173713,0.0821072949686427,0.1624685659929624,4771,4.841943697398927,False,jensen_alpha,6M,1M,12,winner_drift,gross,0.6964571007299399,0.0,0.0,,0.9377488996017608,-0.2575010272633168,1940,7.698412698412699
0.1227535088066837,0.1625676732956852,0.3743721796817194,0.4937406478579926,-0.795232319237223,0.1543618208631503,0.0771051179717669,0.1495080268610969,4771,9.365823124753716,False,jensen_alpha,6M,1M,24,winner_drift,raw,0.6529714330564002,0.0,0.0,,0.911339341857053,-0.2004812486395801,1632,6.476190476190476
0.1175554017411204,0.164561494728805,0.343027150982687,0.4515461620915405,-0.799696346701131,0.1470000484884723,0.0787765849853355,0.1508795747309085,4771,8.56262995851079,False,jensen_alpha,6M,1M,24,winner_drift,gross,0.6708565553919039,0.0,0.0,,0.917208132466988,-0.2123189036549248,1647,6.535714285714286
0.1359226709698897,0.1601263389013883,0.4519806375461405,0.5926815363642457,-0.7749240801456582,0.175401274076218,0.0795754831408125,0.1417725163500695,4771,11.732599718329675,False,jensen_alpha,6M,1M,50,winner_drift,raw,0.679012276231739,0.0,0.0,,0.888283378746594,-0.1824116688027229,1583,6.281746031746032
0.1299718010988368,0.1615837111716956,0.4161614692395708,0.5444313177265656,-0.778840997778192,0.1668784790086921,0.0816976328781455,0.1432544069677624,4771,10.600342518256817,False,jensen_alpha,6M,1M,50,winner_drift,gross,0.6932619472936571,0.0,0.0,,0.8952001676797318,-0.1930643038943655,1597,6.337301587301587
0.0453772595294901,0.1720629902137112,-0.060209723837221,-0.0788379726910397,-0.8501370131041361,0.0533764073673283,0.0705889893009645,0.1682242376911412,4729,2.339962065339072,False,jensen_alpha,6M,3M,12,winner_drift,raw,0.4751333873765948,0.0,0.0,,0.97737365193487,-0.3390143735227324,3957,15.702380952380953
0.0424882777127466,0.1734227882570819,-0.0746662043270956,-0.0977886141837787,-0.8513817808804567,0.049905082146352,0.0715419993906127,0.1688490775814007,4729,2.2191412009229117,False,jensen_alpha,6M,3M,12,winner_drift,gross,0.4848132472032978,0.0,0.0,,0.9801226474941848,-0.3548033913193733,3966,15.738095238095235
0.1106939694402193,0.1645064651931543,0.3051964196971597,0.4054410744685879,-0.7897589231427043,0.1401617204902636,0.085693260589991,0.1527028950799255,4729,7.472061209850147,False,jensen_alpha,6M,3M,24,winner_drift,raw,0.6256803525300524,0.0,0.0,,0.9194332839923874,-0.1809908502982961,1687,6.694444444444445
0.1094058160208839,0.1665442986334798,0.2963726637985024,0.3936730308472291,-0.7921276675883882,0.138116392719834,0.0882591615945398,0.1536883818056427,4729,7.30778718856012,False,jensen_alpha,6M,3M,24,winner_drift,gross,0.64247815072957,0.0,0.0,,0.9230281243391838,-0.18873124617562,1720,6.825396825396825
0.1254844268620365,0.1849256784981433,0.3639909819305181,0.4796221053080949,-0.7962082717069993,0.1576025159761392,0.0950611236919622,0.1656000098832294,4729,9.627141706202826,False,jensen_alpha,6M,3M,50,winner_drift,raw,0.7787468977635139,0.0,0.0,,0.9268344258828504,-0.212532699254624,1645,6.527777777777778
0.1213533215949254,0.185847572963081,0.3429034973635069,0.4512316841293604,-0.7982123755077604,0.1520313707460748,0.0965556684793727,0.166698873092245,4729,8.972298948953712,False,jensen_alpha,6M,3M,50,winner_drift,gross,0.7865425414975357,0.0,0.0,,0.9304292662296468,-0.2188083724578824,1653,6.559523809523809
0.0553173257980934,0.1656732544612725,-0.0109209334562622,-0.0145117619710424,-0.7552307261516331,0.0732455975142449,0.0912691909718882,0.1599577936980202,4729,2.805068073579659,False,jensen_alpha,6M,6M,12,winner_drift,raw,0.6641760021303152,0.0,0.0,,0.9674349756819624,-0.2714405979259925,1942,7.7063492063492065
0.0526539247479109,0.1681451388637388,-0.0236210552397858,-0.0313871014637205,-0.7582452293474414,0.069441814745377,0.092878399129561,0.1616214547873964,4729,2.672512575746207,False,jensen_alpha,6M,6M,12,winner_drift,gross,0.6812503524492084,0.0,0.0,,0.969549587650666,-0.2792494495512195,1943,7.7103174603174605
0.0956690356409748,0.1506749806466737,0.2262198794229991,0.2979893435434267,-0.7097561039350891,0.1347914235757305,0.0748403145840665,0.1455023175768899,4729,5.756093023369696,False,jensen_alpha,6M,6M,24,winner_drift,raw,0.5652141941837346,0.0,0.0,,0.9295834214421652,-0.1985326177334946,1918,7.611111111111111
0.0936132492157679,0.1520311885328466,0.2129441049039599,0.2803074899319916,-0.7128513870909261,0.1313222516095453,0.0758475989902715,0.1469863457241332,4729,5.552685567271226,False,jensen_alpha,6M,6M,24,winner_drift,gross,0.5737610088951073,0.0,0.0,,0.9314865722139988,-0.204203957139564,1932,7.666666666666667
0.0904268974479083,0.1512412763549072,0.1936395805579362,0.2531071068257483,-0.7387287760057826,0.1224087924892213,0.0732885999830571,0.1431585555873199,4729,5.250824647860442,False,jensen_alpha,6M,6M,50,winner_drift,raw,0.6395098482211897,0.0,0.0,,0.925354197504758,-0.2080730944454581,1966,7.801587301587301
0.0878780011920286,0.1523920230005421,0.1776449667612519,0.2320111835874252,-0.7419679369479162,0.1184390818200508,0.0743470535807562,0.1444387011166994,4729,5.020619974357456,False,jensen_alpha,6M,6M,50,winner_drift,gross,0.6485392248277921,0.0,0.0,,0.927680270670332,-0.2145108575665444,2092,8.301587301587302
0.0761797335179368,0.1781702499673138,0.1136800914160413,0.1510557440654129,-0.8263863079842361,0.0921841671164159,0.0821072949686426,0.1637534344963805,4771,4.130920275064776,False,jensen_alpha,6M,1M,12,winner_drift,post_tax,,,,3589042.306131018,0.9455040871934604,-0.2644257317191084,1944,7.714285714285714
0.1056612091950495,0.1657857001071039,0.2757932640615706,0.3610912998457375,-0.8061482637490841,0.1310692014687969,0.0809290713504569,0.1538591478841609,4771,6.963420837301715,False,jensen_alpha,6M,1M,24,winner_drift,post_tax,,,,6538802.246015828,0.9268497170404528,-0.2209511648271228,1654,6.563492063492063
0.1171736841679773,0.1628645258881343,0.342723696576851,0.4458679002808058,-0.7849292710697696,0.1492792898502599,0.0844069325307937,0.1464886485976863,4771,8.506298389465956,False,jensen_alpha,6M,1M,50,winner_drift,post_tax,,,,8251160.652882593,0.9044225529239152,-0.2018294678656894,1598,6.341269841269841
0.037530793235452,0.174844866136688,-0.1003681100270426,-0.130686544451551,-0.8643517949466741,0.0434207384711539,0.0715419993906126,0.1739638907809535,4729,2.0254752240231215,False,jensen_alpha,6M,3M,12,winner_drift,post_tax,,,,703193.2785750699,0.9868894057940368,-0.4041833464887189,4545,18.035714285714285
0.0980099143324011,0.1675680673199978,0.2326356982386742,0.3075569560840559,-0.801750048494953,0.1222449746231828,0.0882591615945396,0.156659053985102,4729,5.996304435477489,False,jensen_alpha,6M,3M,24,winner_drift,post_tax,,,,5540802.216126255,0.93212095580461,-0.2032760540877458,1734,6.880952380952381
0.1074313630377281,0.1870980044973259,0.2736487673651133,0.358344619551167,-0.8071401374515328,0.1331012522520963,0.0965556684793729,0.1696242995798575,4729,7.062620360421987,False,jensen_alpha,6M,3M,50,winner_drift,post_tax,,,,8181215.750476008,0.9420596320575174,-0.235691410688348,1687,6.694444444444445
0.0463328714519748,0.1694507962602828,-0.0583563309952033,-0.0770832010639675,-0.7777392935034512,0.0595737824216917,0.0928783991295609,0.1668973185239764,4729,2.381280798009318,False,jensen_alpha,6M,6M,12,winner_drift,post_tax,,,,1400542.494630748,0.9754705011630366,-0.295868381027577,1948,7.73015873015873
0.0841549022433316,0.1533113441510892,0.1545946785854235,0.2022598522407528,-0.730772688402864,0.1151587950382435,0.0774355738280093,0.1512690343151808,4729,4.701492040774705,False,jensen_alpha,6M,6M,24,winner_drift,post_tax,,,,4040656.623094334,0.9422710932543878,-0.2231691770947748,1939,7.694444444444445
0.0805756197598039,0.1533333835807645,0.132636882187717,0.1724771399904685,-0.7557927345263853,0.1066107360906246,0.0743470535807561,0.148026067524824,4729,4.412892059512735,False,jensen_alpha,6M,6M,50,winner_drift,post_tax,,,,2719122.1420301525,0.9342355677733136,-0.2340015457104047,2274,9.023809523809524
