cagr,annualized_volatility,sharpe,sortino,maximum_drawdown,calmar,monthly_var_95,monthly_es_95,observations,ending_wealth_multiple,bankrupt_flag,strategy,formation_period,frequency,holdings_n,maintenance,average_drawdown,time_below_prior_peak,longest_underwater_trading_days,start_date,end_date
0.09046269607135238,0.260152754794541,0.1998318778524607,0.26707676712071254,-0.81566270568795,0.11090699064762795,0.13368325874835582,0.19482201112792477,4729,5.254127950611623,False,jensen_alpha,12M,1M,12,equal_weight,-0.34342911228871237,0.9627828293508142,1932,2007-07-02,2026-08-28
0.08034437975341224,0.19774115946982296,0.14201106158520285,0.1880099998408849,-0.8074904118309738,0.09949886534408801,0.09334982329177505,0.16688633572426492,4729,4.394836570647998,False,jensen_alpha,12M,1M,12,winner_drift,-0.24247760760832576,0.9365616409388877,1944,2007-07-02,2026-08-28
0.11587685341884235,0.2118608073026528,0.3020125549629037,0.3989923449723745,-0.7710519832660142,0.15028410007845688,0.11514636162234222,0.17564710753280532,4729,8.169069306068465,False,jensen_alpha,12M,1M,24,equal_weight,-0.29048716698673976,0.9465003171917953,1720,2007-07-02,2026-08-28
0.10596363788765317,0.16590289080004456,0.2779834270094769,0.3698313356667961,-0.7665017801290565,0.13824317259877988,0.07669374185492119,0.14980274419995684,4729,6.885447089204441,False,jensen_alpha,12M,1M,24,winner_drift,-0.18116959535587246,0.9187989004017763,1643,2007-07-02,2026-08-28
0.1299727499935337,0.20171981794171473,0.3703750163492231,0.48320460891817923,-0.7389581101407164,0.17588649235987622,0.10235655473945278,0.16765973818813232,4729,10.389853255707333,False,jensen_alpha,12M,1M,50,equal_weight,-0.2579115788354563,0.9264115034891097,1644,2007-07-02,2026-08-28
0.11962339669619415,0.1753972219577007,0.3437516481311954,0.4503358078934354,-0.752158512482051,0.15904014208580636,0.08664736541551729,0.15612876659847516,4729,8.710818741270044,False,jensen_alpha,12M,1M,50,winner_drift,-0.23092961210949917,0.9207020511736096,1649,2007-07-02,2026-08-28
0.10145936055780935,0.23186390831241258,0.2379869944296844,0.31911030903328685,-0.7946606674808637,0.1276763336978077,0.10562270744170336,0.18656023838748712,4729,6.367651762223863,False,jensen_alpha,12M,3M,12,equal_weight,-0.29457990444284937,0.9528441530979065,1653,2007-07-02,2026-08-28
0.11549504035030123,0.20680258702215518,0.3025031921706075,0.4100892268213641,-0.7573802765559032,0.1524928017342902,0.1010960423141471,0.16724697455936097,4729,8.115689099664241,False,jensen_alpha,12M,3M,12,winner_drift,-0.2238797192764341,0.9371960245294988,1579,2007-07-02,2026-08-28
0.11772935797580164,0.2155024442671904,0.30838690506691085,0.4094997807178151,-0.7502986473173591,0.15690999630178573,0.1090584868451097,0.174293313475831,4729,8.432821102537908,False,jensen_alpha,12M,3M,24,equal_weight,-0.25361853965919695,0.9403679424825544,1641,2007-07-02,2026-08-28
0.10969879577528752,0.17860101627966096,0.28973995093029714,0.3906160005261824,-0.7466441072989265,0.14692246908923703,0.08065193062763666,0.1528175597995304,4729,7.344846406499861,False,jensen_alpha,12M,3M,24,winner_drift,-0.1766791584195977,0.9234510467329246,1601,2007-07-02,2026-08-28
0.11795993983148034,0.2023327562827853,0.31590223781897664,0.41262601968113993,-0.7427555556176741,0.15881394482924477,0.10481929813188287,0.16992516910458,4729,8.466209575914084,False,jensen_alpha,12M,3M,50,equal_weight,-0.24830690363713243,0.9342355677733136,1599,2007-07-02,2026-08-28
0.1153971210794078,0.1797189246716413,0.31833784291601763,0.4184250838534212,-0.7583931639443457,0.15216002275025273,0.0950168555583165,0.15869257866569567,4729,8.102052643490426,False,jensen_alpha,12M,3M,50,winner_drift,-0.2240813596446508,0.9323324170014802,1637,2007-07-02,2026-08-28
0.0916815867821621,0.23674564456930453,0.19956889948677786,0.26790496576914574,-0.7911736702102862,0.11588048267303186,0.1181802639987738,0.19850142176240892,4729,5.3677830912916615,False,jensen_alpha,12M,6M,12,equal_weight,-0.27970370373865094,0.9593994502008881,1644,2007-07-02,2026-08-28
0.1100338387693498,0.201145663766926,0.28022952509031085,0.3812394694569286,-0.7129660266874621,0.1543325132623529,0.09263266095231192,0.16442980904627155,4729,7.387444543249988,False,jensen_alpha,12M,6M,12,winner_drift,-0.2237461863546037,0.946923239585536,1601,2007-07-02,2026-08-28
0.0874562179872258,0.2077308003350644,0.17694662070497866,0.2335734279606273,-0.7323235785454911,0.11942291706751747,0.10758988635457221,0.17077915546051403,4729,4.983461304471589,False,jensen_alpha,12M,6M,24,equal_weight,-0.23561598763330568,0.9509410023260731,1599,2007-07-02,2026-08-28
0.10833301611905966,0.19145385845290763,0.276199860543665,0.36909624922588663,-0.7079791405871892,0.15301724289392138,0.09876444906506625,0.158058382063606,4729,7.173594891120211,False,jensen_alpha,12M,6M,24,winner_drift,-0.19268871378013033,0.9422710932543878,1551,2007-07-02,2026-08-28
0.09563388760674219,0.19733787219138244,0.21436453517382234,0.2798665207698869,-0.7470521807018358,0.12801500360643708,0.10357037462589562,0.1706821779926524,4729,5.752556759753856,False,jensen_alpha,12M,6M,50,equal_weight,-0.24907505519344122,0.9416367096637767,1643,2007-07-02,2026-08-28
0.09918719029603706,0.17783798098623088,0.23565413925707088,0.3098965526461573,-0.7574111915501476,0.1309555382896266,0.08212639401164643,0.161140270123626,4729,6.12067281941198,False,jensen_alpha,12M,6M,50,winner_drift,-0.21989088009805546,0.9346584901670544,1598,2007-07-02,2026-08-28
0.09001290200417156,0.23196960231946026,0.19200264364220457,0.2567919653395658,-0.8180196284806616,0.1100375820704399,0.1082314925136722,0.18048991942758097,4729,5.212766123413849,False,jensen_alpha,6M,1M,12,equal_weight,-0.3270416104682355,0.9727215056037217,1675,2007-07-02,2026-08-28
0.07243486749719197,0.1781621987398179,0.09442284548611596,0.12527010816236384,-0.8263863079842363,0.0876525503839467,0.08213850360405815,0.16375343449638058,4729,3.817754372768657,False,jensen_alpha,6M,1M,12,winner_drift,-0.2666461514514186,0.9475576231761472,1944,2007-07-02,2026-08-28
0.1064959451537697,0.2143578199590699,0.26089293982898154,0.34368527442626046,-0.7983393074579619,0.13339684537501925,0.11540191107639505,0.17872855322274564,4729,6.949210869603504,False,jensen_alpha,6M,1M,24,equal_weight,-0.304848676796368,0.9617255233664622,1643,2007-07-02,2026-08-28
0.10010077471308465,0.16577720322555475,0.24555991639832012,0.32077850955398746,-0.8061482637490842,0.12417166818365968,0.08137348103756605,0.15385914788416097,4729,6.218865246470896,False,jensen_alpha,6M,1M,24,winner_drift,-0.22281784460063453,0.9287375766546838,1654,2007-07-02,2026-08-28
0.12846673917610474,0.20870244740520183,0.35847952293345636,0.4667562798014042,-0.787904268080891,0.16304866514940058,0.10837790118289722,0.17494334022767646,4729,10.127766723137913,False,jensen_alpha,6M,1M,50,equal_weight,-0.2668728420549854,0.939522097695073,1598,2007-07-02,2026-08-28
0.11165913569512553,0.16304803165173928,0.31238105447067577,0.40567989347712835,-0.7849292710697694,0.1422537543324723,0.0846900799640189,0.14648864859768634,4729,7.597432874911799,False,jensen_alpha,6M,1M,50,winner_drift,-0.2035557102607541,0.9071685345739057,1598,2007-07-02,2026-08-28
0.05642924883262235,0.24952132113820866,0.06734013207073787,0.09049767040573388,-0.871536686877177,0.06474684276896625,0.12310553095898168,0.20444504203797878,4729,2.862231208378986,False,jensen_alpha,6M,3M,12,equal_weight,-0.3577319007370777,0.9788538803129626,2407,2007-07-02,2026-08-28
0.037530793235452053,0.17484486613668807,-0.10002641651139274,-0.1302420627990023,-0.8643517949466741,0.043420738471153984,0.07154199939061269,0.17396389078095353,4729,2.0254752240231215,False,jensen_alpha,6M,3M,12,winner_drift,-0.40418334648871895,0.9868894057940368,4545,2007-07-02,2026-08-28
0.09727446674510976,0.21768674602814275,0.2208362238896621,0.2929183118365668,-0.8018733706596111,0.12130901250043132,0.12000143236303908,0.17679940148416998,4729,5.919830742275149,False,jensen_alpha,6M,3M,24,equal_weight,-0.27426572382665454,0.9591879890040178,1686,2007-07-02,2026-08-28
0.09800991433240114,0.16756806731999788,0.2329930204640226,0.30803073034972533,-0.801750048494953,0.12224497462318283,0.08825916159453964,0.15665905398510202,4729,5.996304435477489,False,jensen_alpha,6M,3M,24,winner_drift,-0.20327605408774588,0.9321209558046099,1734,2007-07-02,2026-08-28
0.11854015312301014,0.21562343887489768,0.3118998704349633,0.40788413360016074,-0.8030842489342651,0.14760612386598185,0.11303550272697398,0.17831938649115883,4729,8.550780207596441,False,jensen_alpha,6M,3M,50,equal_weight,-0.2780725913033224,0.9426940156481286,1680,2007-07-02,2026-08-28
0.10743136303772816,0.18709800449732594,0.2739680691464107,0.3587661134087261,-0.8071401374515328,0.13310125225209632,0.09655566847937294,0.1696242995798575,4729,7.062620360421987,False,jensen_alpha,6M,3M,50,winner_drift,-0.23569141068834804,0.9420596320575174,1687,2007-07-02,2026-08-28
0.013711807920102848,0.20527840259749894,-0.17270920573873158,-0.2283205726870872,-0.8550784534779466,0.01603573083186862,0.11060485995932043,0.1922872743183691,4729,1.2980835649313869,False,jensen_alpha,6M,6M,12,equal_weight,-0.5864405788941828,0.989849862550222,4597,2007-07-02,2026-08-28
0.046332871451974844,0.16945079626028287,-0.05800370464227094,-0.07661766327536552,-0.7777392935034512,0.05957378242169173,0.09287839912956095,0.16689731852397646,4729,2.381280798009318,False,jensen_alpha,6M,6M,12,winner_drift,-0.295868381027577,0.9754705011630366,1948,2007-07-02,2026-08-28
0.07156528692783781,0.2168911192965813,0.10926535401891013,0.14358607037643156,-0.8051220747845581,0.0888874981436671,0.12028169668631226,0.18693419355110116,4729,3.7588869965138114,False,jensen_alpha,6M,6M,24,equal_weight,-0.312639643231245,0.96045675618524,1946,2007-07-02,2026-08-28
0.08415490224333166,0.15331134415108927,0.1549841032977908,0.20277057590024372,-0.730772688402864,0.11515879503824358,0.07743557382800936,0.15126903431518088,4729,4.701492040774705,False,jensen_alpha,6M,6M,24,winner_drift,-0.22316917709477485,0.9422710932543878,1939,2007-07-02,2026-08-28
0.09581491370780215,0.20679268400307435,0.21470515175657257,0.28041013101647877,-0.808137275610703,0.11856267072372768,0.11847827132923554,0.18217921494834655,4729,5.770791931599044,False,jensen_alpha,6M,6M,50,equal_weight,-0.2897353725966282,0.9424825544512582,1966,2007-07-02,2026-08-28
0.08057561975980398,0.15333338358076454,0.1330258187557115,0.17298482154202288,-0.7557927345263853,0.10661073609062463,0.0743470535807561,0.14802606752482408,4729,4.412892059512735,False,jensen_alpha,6M,6M,50,winner_drift,-0.23400154571040474,0.9342355677733136,2274,2007-07-02,2026-08-28
0.19030324749734207,0.2573687995045888,0.5527764679293974,0.7464399890671292,-0.7268635633245252,0.261814262124977,0.13723451698831815,0.22153340283239323,4729,28.141903818015827,False,jt_academic,12M,1M,12,equal_weight,-0.21296951779185236,0.9319094946077395,1309,2007-07-02,2026-08-28
0.19018931397498196,0.2585011777319236,0.5499066640884266,0.7458661710361619,-0.7332309696581697,0.25938527127904554,0.1335793557543525,0.21863270623629041,4729,28.090346337570413,False,jt_academic,12M,1M,12,winner_drift,-0.21343533596267056,0.9308521886233876,1379,2007-07-02,2026-08-28
0.16892642292036686,0.18429812952295857,0.5753027565253139,0.790432634079085,-0.666641854138822,0.25339906558760633,0.1029026602310077,0.1792166157218992,4729,19.887556817181046,False,jt_academic,12M,1M,24,equal_weight,-0.19889502410501173,0.9223937407485726,1314,2007-07-02,2026-08-28
0.1832968265671664,0.1821159028505726,0.6480576548119639,0.9041198793863534,-0.637411562952846,0.287564326128684,0.10710504282877269,0.16907646905657223,4729,25.132584177227297,False,jt_academic,12M,1M,24,winner_drift,-0.18220032889440613,0.9149925988581096,1313,2007-07-02,2026-08-28
0.19549669740829345,0.13722881949712973,0.8836350691420061,1.2399963886487686,-0.5525365066493386,0.35381679772403407,0.0801364730004505,0.1396242055290919,4729,30.58963664885514,False,jt_academic,12M,1M,50,equal_weight,-0.12050802034685479,0.8868682596743498,1172,2007-07-02,2026-08-28
0.20647928967119156,0.13594204620442615,0.9593564861152496,1.3630539912800952,-0.5430942590250828,0.38019052170031375,0.0753123387339604,0.13346828000319164,4729,36.44644200897118,False,jt_academic,12M,1M,50,winner_drift,-0.1108750816729726,0.8817931909494607,839,2007-07-02,2026-08-28
0.24532979991909798,0.24278272967037626,0.7566850854077136,1.0772646609815246,-0.6212773864291458,0.39487965484975346,0.09573538726755919,0.18211406868836133,4729,66.88647239542499,False,jt_academic,12M,3M,12,equal_weight,-0.1356893471724277,0.9008246986677945,837,2007-07-02,2026-08-28
0.2349312706759925,0.2396626561776162,0.7285842330661622,1.0148058183724582,-0.5697716235309704,0.41232532645287595,0.09637827678362637,0.1715714043107249,4729,56.960952076079984,False,jt_academic,12M,3M,12,winner_drift,-0.13571686304696232,0.9004017762740537,845,2007-07-02,2026-08-28
0.20365043568848074,0.18703717710786322,0.7293232464239551,1.0223162210765206,-0.7159123469509365,0.28446280687269315,0.08615434982477413,0.16833850346164833,4729,34.84375543927923,False,jt_academic,12M,3M,24,equal_weight,-0.15536814510184255,0.8955381687460351,1118,2007-07-02,2026-08-28
0.19666502451713286,0.18808982949194633,0.6945230545050263,0.9686595958745358,-0.7320148014457115,0.2686626337728748,0.08793932638805599,0.1636795880213378,4729,31.16742603620299,False,jt_academic,12M,3M,24,winner_drift,-0.15709511117152286,0.8968069359272574,1183,2007-07-02,2026-08-28
0.20146870375769965,0.15989690377971796,0.8110942891015451,1.1437648609571032,-0.7447947415010829,0.2705023176609078,0.06260208512994693,0.14244036755514144,4729,33.653565068240546,False,jt_academic,12M,3M,50,equal_weight,-0.11904709243318236,0.8678367519560161,870,2007-07-02,2026-08-28
0.19955760682878276,0.16335102454348455,0.7872016282094838,1.118142314303096,-0.7574236227053951,0.26346895032926904,0.06495137379019487,0.14050198360267704,4729,32.64276934059455,False,jt_academic,12M,3M,50,winner_drift,-0.11494141079955847,0.867202368365405,847,2007-07-02,2026-08-28
0.23657569062291928,0.19972409320422735,0.8336671339035322,1.2078023944191623,-0.6275156213484552,0.3770036674378667,0.0799598705394128,0.13246363358088112,4729,58.43166228442417,False,jt_academic,12M,6M,12,equal_weight,-0.1344080401476463,0.9020934658490167,1384,2007-07-02,2026-08-28
0.23395923963168275,0.2105874735019949,0.7913604007141567,1.1402750145519995,-0.6819790965195383,0.34305925331976794,0.08203711415996087,0.14606968265527523,4729,56.108174485692594,False,jt_academic,12M,6M,12,winner_drift,-0.14596913254909089,0.9031507718333686,1531,2007-07-02,2026-08-28
0.2220337065467699,0.1445484904418744,1.001600538517293,1.4485763721259328,-0.5491623098924694,0.40431344713049583,0.047747585565918106,0.09868367845932653,4729,46.58328406656452,False,jt_academic,12M,6M,24,equal_weight,-0.07244864179168056,0.8680482131528865,603,2007-07-02,2026-08-28
0.21738022214369224,0.14942339089786807,0.9475970542774643,1.3669152776596294,-0.5938505635641966,0.366052060031754,0.05062159164149535,0.10194022685023145,4729,43.300057288674736,False,jt_academic,12M,6M,24,winner_drift,-0.07840966846781763,0.8727003594840347,613,2007-07-02,2026-08-28
0.19378143319916585,0.10727988670598426,1.0830024050319327,1.5628185887626396,-0.4186480234029111,0.4628743535537218,0.03772456648935949,0.08799145891246762,4729,29.759725974736874,False,jt_academic,12M,6M,50,equal_weight,-0.052880112429683525,0.8500740114189046,598,2007-07-02,2026-08-28
0.18721946311166726,0.10964293177425147,1.010516412656709,1.4527950026934284,-0.4628055155386883,0.40453161603692384,0.03897414053782102,0.08933125847661728,4729,26.777577408288003,False,jt_academic,12M,6M,50,winner_drift,-0.05718850600801139,0.8545146965531825,627,2007-07-02,2026-08-28
0.15793024198800776,0.2520249755406859,0.44388538599866256,0.5978851634849834,-0.7959896848855956,0.19840739771735413,0.15041812425737042,0.22168953022334859,4729,16.59385306671167,False,jt_academic,6M,1M,12,equal_weight,-0.31750170657147797,0.9289490378515542,1581,2007-07-02,2026-08-28
0.18325215254809635,0.2463098091849325,0.5365312612044477,0.7382503204435137,-0.7745965751821555,0.23657754038610673,0.14141500846360425,0.21309519557272294,4729,25.11441349323513,False,jt_academic,6M,1M,12,winner_drift,-0.30147159478730623,0.9245083527172764,1581,2007-07-02,2026-08-28
0.21843218534076403,0.17966747979227873,0.8218060865754312,1.1178916500113345,-0.5448583831063172,0.4008971727579013,0.1061693673676875,0.15480015686902307,4729,44.02248575523171,False,jt_academic,6M,1M,24,equal_weight,-0.1740113071428338,0.8978642419116092,1579,2007-07-02,2026-08-28
0.2419503549952149,0.17402349270713158,0.9540371279255604,1.3363211539143085,-0.5433577569645557,0.44528738550979735,0.09753641446186495,0.1417683846612862,4729,63.49368970183688,False,jt_academic,6M,1M,24,winner_drift,-0.13970927190318733,0.8982871643053499,1580,2007-07-02,2026-08-28
0.17894446438887646,0.14522332773294686,0.7479082791464094,0.9603861730742826,-0.5340998719984364,0.335039332099672,0.0841090844395418,0.14267165557478956,4729,23.41960747567733,False,jt_academic,6M,1M,50,equal_weight,-0.17383759648782518,0.8779868894057941,1580,2007-07-02,2026-08-28
0.17964304193034408,0.1463861701366749,0.7484139215473807,0.9507170372325675,-0.5055776372680232,0.3553223653266718,0.07576475806910857,0.13778674387851408,4729,23.686883734516115,False,jt_academic,6M,1M,50,winner_drift,-0.16114403720282058,0.8811588073588497,1580,2007-07-02,2026-08-28
0.2087549500669792,0.23281675112393535,0.648267587789132,0.8835425736968562,-0.7638637707334288,0.2732881936088444,0.10887623163887306,0.2046005150496737,4729,37.786172902150106,False,jt_academic,6M,3M,12,equal_weight,-0.2659242728526817,0.9185874392049059,1617,2007-07-02,2026-08-28
0.20342725924904226,0.2321189772808141,0.6303839563900933,0.8533593911648433,-0.7589923946156645,0.26802279007295315,0.1151273720176287,0.20355806121192963,4729,34.720199480573406,False,jt_academic,6M,3M,12,winner_drift,-0.2680904999587768,0.92091351237048,1617,2007-07-02,2026-08-28
0.23630521052878306,0.18318120455021478,0.8905042513132599,1.2301625080243088,-0.6750208923147325,0.3500709581276254,0.09701365972640501,0.15782239138160334,4729,58.18730667033706,False,jt_academic,6M,3M,24,equal_weight,-0.13103917567501977,0.8843307253119053,927,2007-07-02,2026-08-28
0.23756711040346623,0.18435462844721726,0.890865737332662,1.2565117660804432,-0.6990894814169033,0.3398236087345629,0.09261098815720654,0.15227468220155105,4729,59.33566718842703,False,jt_academic,6M,3M,24,winner_drift,-0.1184586341384096,0.8788327341932756,1067,2007-07-02,2026-08-28
0.18475532790407745,0.16068672480271864,0.7208738637693238,0.9667962108268019,-0.697325489431565,0.26494847915954345,0.06679846117561362,0.1479582584982465,4729,25.73270491921516,False,jt_academic,6M,3M,50,equal_weight,-0.13911342047905195,0.8834848805244238,1043,2007-07-02,2026-08-28
0.1744403027191468,0.16134371574076317,0.663536426821738,0.8817246428607276,-0.6967768671503105,0.25035317752808817,0.07066128155531785,0.14480720579361384,4729,21.763734493049192,False,jt_academic,6M,3M,50,winner_drift,-0.14037752747780066,0.8879255656587016,1031,2007-07-02,2026-08-28
0.21331598307381294,0.20067115463688656,0.734977226973403,1.0370044837307237,-0.43831774968929205,0.48666973496972254,0.0879489164029165,0.13960605249031346,4729,40.613151404023796,False,jt_academic,6M,6M,12,equal_weight,-0.1147751460360334,0.9037851554239797,786,2007-07-02,2026-08-28
0.2077299200714413,0.20291414391881196,0.7057379114901319,0.9984879909853511,-0.43831774968929205,0.4739254119156564,0.08889728987694427,0.13945233322605147,4729,37.17703896466869,False,jt_academic,6M,6M,12,winner_drift,-0.11587929901196846,0.9063226897864242,786,2007-07-02,2026-08-28
0.2418200335958549,0.1436031570810041,1.1214714123560952,1.605936813829808,-0.3031482506033647,0.7976956261979198,0.060806347079590824,0.09323336532304859,4729,63.36617799852363,False,jt_academic,6M,6M,24,equal_weight,-0.05194543854443154,0.8602241488686826,664,2007-07-02,2026-08-28
0.24049165878767287,0.14471419780346564,1.1063047121487029,1.5888095441328653,-0.3031482506033647,0.7933136948968545,0.05917439516086519,0.09414952370503837,4729,62.080213531191646,False,jt_academic,6M,6M,24,winner_drift,-0.049418085605846415,0.8619158384436456,669,2007-07-02,2026-08-28
0.20083753226727175,0.10917778702027195,1.1208163195120122,1.6301568666303863,-0.34069136764378927,0.5894999150000712,0.04558361960385303,0.07582725195309976,4729,33.31649693310901,False,jt_academic,6M,6M,50,equal_weight,-0.05185376317324647,0.845210403890886,582,2007-07-02,2026-08-28
0.19779569077616976,0.10972371971781396,1.0921138125300214,1.5805120904289849,-0.3363022336603324,0.5881486085398552,0.04438708967869357,0.07424555335603729,4729,31.736428055360687,False,jt_academic,6M,6M,50,winner_drift,-0.05177533450112766,0.8441530979065341,552,2007-07-02,2026-08-28
0.10959375772079039,0.20244487985635362,0.2779746385147727,0.36720473352675026,-0.6413799190037988,0.17087182568954312,0.09742695170172463,0.12997116639922,4729,7.3315396328188225,False,km_momentum,12M,1M,12,equal_weight,-0.28314049322759793,0.9560160710509622,1687,2007-07-02,2026-08-28
0.10513566136323171,0.17957375999634023,0.26597589005192734,0.35210156061835723,-0.615314482710672,0.17086492243782878,0.09066888910000345,0.12109789050762403,4729,6.78736676383649,False,km_momentum,12M,1M,12,winner_drift,-0.23898135540117774,0.9475576231761472,1687,2007-07-02,2026-08-28
0.1591207808272015,0.17094983697235372,0.5552232457450532,0.7384975331930952,-0.49389304699632763,0.32217659631961704,0.07869815155119089,0.10452587907687298,4729,16.92375790811329,False,km_momentum,12M,1M,24,equal_weight,-0.17064928306462462,0.9238739691266653,812,2007-07-02,2026-08-28
0.1283479740699136,0.1315157399430414,0.46704203976516845,0.6304173201671015,-0.49883902017463044,0.2572933729702667,0.06374339350565189,0.09119156141585905,4729,10.107367175267035,False,km_momentum,12M,1M,24,winner_drift,-0.12213678430344806,0.9018820046521463,1438,2007-07-02,2026-08-28
0.1603766240556017,0.15515690196868764,0.6023472337821402,0.7888003883612742,-0.4481408137480207,0.35787105109729594,0.07433876074293266,0.09727799802546962,4729,17.27849150737763,False,km_momentum,12M,1M,50,equal_weight,-0.15142481261802002,0.9158384436455911,794,2007-07-02,2026-08-28
0.12432398278683543,0.12349551669913118,0.45967365592828685,0.6109374583113193,-0.4469400466541741,0.2781670242296117,0.06111165516764799,0.0844743733770645,4729,9.438757913573127,False,km_momentum,12M,1M,50,winner_drift,-0.11754640502451577,0.903362233030239,814,2007-07-02,2026-08-28
0.1725191715251999,0.17141382584862883,0.6226490733880627,0.8590535985635899,-0.4169230287084852,0.41379141866933483,0.06620606873813747,0.08779627426215568,4729,21.091773242344832,False,km_momentum,12M,3M,12,equal_weight,-0.13340685910840108,0.9319094946077395,706,2007-07-02,2026-08-28
