cagr,annualized_volatility,sharpe,sortino,maximum_drawdown,calmar,monthly_var_95,monthly_es_95,observations,ending_wealth_multiple,bankrupt_flag,strategy,formation_period,frequency,holdings_n,maintenance,return_type,average_long_exposure,average_short_exposure,total_borrow_cost_inr,total_tax_inr,time_below_prior_peak,average_drawdown,longest_underwater_trading_days,longest_underwater_years
0.1523933452315131,0.2017813330877844,0.4690482509272468,0.6281001969145521,-0.6048636575336517,0.251946605376989,0.0934555129070585,0.1246737874967789,4771,15.494898334765734,False,km_momentum,12M,1M,12,equal_weight,raw,0.8214832197149275,0.0,0.0,,0.9438272898763362,-0.2439994460940316,1643,6.51984126984127
0.13436117481497,0.200863165299715,0.3900854603065948,0.520082073987583,-0.6178007465170843,0.2174830243771071,0.0944096693470534,0.1255951305620997,4771,11.424879214186122,False,km_momentum,12M,1M,12,equal_weight,gross,0.8225959630841995,0.0,0.0,,0.9482288828337876,-0.2615453244330866,1679,6.662698412698413
0.207538390982606,0.1690608207190559,0.8059671409400861,1.0924763687454386,-0.4604509164734447,0.450728587038387,0.0740932300024977,0.0956302206789022,4771,38.23043708931464,False,km_momentum,12M,1M,24,equal_weight,raw,0.8257956111470246,0.0,0.0,,0.9050513519178368,-0.1455990853658388,779,3.0912698412698414
0.1894741565588289,0.1681936428239522,0.7176811915294349,0.9682320695995452,-0.4737042971650261,0.3999840358062471,0.0748963106122943,0.0966419041526987,4771,28.57163812120692,False,km_momentum,12M,1M,24,equal_weight,gross,0.8268455934243619,0.0,0.0,,0.9111297421924124,-0.1551733448959793,805,3.1944444444444446
0.207769853364907,0.1531798039876268,0.8742710577779005,1.166390682942885,-0.4197880018896182,0.494939951665268,0.0716862266331695,0.0907623677931757,4771,38.37227142486747,False,km_momentum,12M,1M,50,equal_weight,raw,0.8160664091959566,0.0,0.0,,0.8924753720394047,-0.1238257984234308,757,3.003968253968254
0.1900845391646992,0.1523576170075809,0.7791957087424133,1.0346284495597942,-0.4310202908234753,0.4410106512654841,0.0725188262180432,0.0918017916423928,4771,28.856251249498087,False,km_momentum,12M,1M,50,equal_weight,gross,0.8172220039060349,0.0,0.0,,0.9012785579543072,-0.1328244951709044,767,3.0436507936507935
0.2062350931284873,0.1690949209711219,0.7998743822028358,1.1216980997925623,-0.3606484723316361,0.5718451870741401,0.0650609931189302,0.086218222313971,4729,36.30538372344776,False,km_momentum,12M,3M,12,equal_weight,raw,0.5464383560384459,0.0,0.0,,0.9207020511736096,-0.115158290536113,658,2.611111111111111
0.1962842638264568,0.1689681998261408,0.7502385382448197,1.048868793402471,-0.370304955394405,0.530061131959193,0.0655774753062371,0.0875850861884817,4729,30.97799633997371,False,km_momentum,12M,3M,12,equal_weight,gross,0.5468026025928461,0.0,0.0,,0.9249312751110172,-0.1202270773911363,693,2.75
0.2044164030281041,0.1367738803239289,0.9415265557761482,1.3075800647762066,-0.2704126726290389,0.7559423936781594,0.0568380036307781,0.074893782312163,4729,35.270990977972744,False,km_momentum,12M,3M,24,equal_weight,raw,0.5702102317923714,0.0,0.0,,0.8951152463522943,-0.0873721969578266,698,2.7698412698412698
0.1947308622562678,0.1364651650757825,0.8828419387940992,1.2217321093466813,-0.2803038557673528,0.6947134627284289,0.057708735455692,0.0761010210912899,4729,30.21642163279199,False,km_momentum,12M,3M,24,equal_weight,gross,0.5711366969751214,0.0,0.0,,0.9001903150771834,-0.0911598357177331,702,2.7857142857142856
