cagr,annualized_volatility,sharpe,sortino,maximum_drawdown,calmar,monthly_var_95,monthly_es_95,observations,ending_wealth_multiple,bankrupt_flag,strategy,formation_period,frequency,holdings_n,maintenance,return_type,average_long_exposure,average_short_exposure,total_borrow_cost_inr,total_tax_inr,time_below_prior_peak,average_drawdown,longest_underwater_trading_days,longest_underwater_years
0.1032805159315533,0.1279909939450604,0.29625395362824,0.3943908234047267,-0.6005788644285395,0.1719682826831183,0.0583196569550544,0.102498355324183,4771,6.67937408300987,False,vol_adjusted,6M,1M,12,winner_drift,raw,0.4706910866320272,0.0,0.0,,0.8989729616432613,-0.1740353881849413,1679,6.662698412698413
0.0993626629575517,0.1306582552459388,0.2650856100630888,0.3517171186241746,-0.6046391228707643,0.1643338302122892,0.0613641721671979,0.1052764078094156,4771,6.235703703553308,False,vol_adjusted,6M,1M,12,winner_drift,gross,0.4875643624140048,0.0,0.0,,0.9056801509117586,-0.1818743639996647,1687,6.694444444444445
0.1307093764627815,0.1343122175490466,0.4753077742578339,0.6299727122905395,-0.6884341314170158,0.1898647532099261,0.0583918418061732,0.1156293788487345,4771,10.734831725533684,False,vol_adjusted,6M,1M,24,winner_drift,raw,0.6271483438088032,0.0,0.0,,0.8880737790819535,-0.1494068724446287,1563,6.2023809523809526
0.1250445710448875,0.1356385397588418,0.4341511338368826,0.5739545012787303,-0.6945603324965297,0.1800341384245584,0.0591073550191371,0.1173314947557501,4771,9.74206416743452,False,vol_adjusted,6M,1M,24,winner_drift,gross,0.6422612597459486,0.0,0.0,,0.8983441626493398,-0.1615044883456693,1580,6.26984126984127
0.1569210558393536,0.1401927977627227,0.6279910592290973,0.8315767283083894,-0.6797337650871975,0.2308566440262439,0.0566097753438137,0.114323473355095,4771,16.714450329223347,False,vol_adjusted,6M,1M,50,winner_drift,raw,0.7363780590415875,0.0,0.0,,0.8740306015510375,-0.1464916951726734,1564,6.2063492063492065
0.1501330683999433,0.1409885454090503,0.582598083418532,0.7694601241476589,-0.6849004302099245,0.219204225574697,0.0576399016561654,0.1155333486305427,4771,14.918138822653546,False,vol_adjusted,6M,1M,50,winner_drift,gross,0.7473298609643373,0.0,0.0,,0.8794801928316914,-0.156677247730772,1576,6.253968253968254
0.2064072631680882,0.1930972448880167,0.7237307802902501,1.0145689314162936,-0.5945273782961947,0.3471787350813232,0.0784548607834889,0.1316931290534898,4729,36.40478252507437,False,vol_adjusted,6M,3M,12,winner_drift,raw,0.7492203814487923,0.0,0.0,,0.9264115034891096,-0.1519700794914763,1467,5.821428571428571
0.2008348280018064,0.1944004783960071,0.6958344839250152,0.9739245236828374,-0.5973825906281639,0.3361912970892292,0.0796513546758808,0.1327567933328687,4729,33.31505966704832,False,vol_adjusted,6M,3M,12,winner_drift,gross,0.7577515065023328,0.0,0.0,,0.927680270670332,-0.1584124939031846,1469,5.829365079365079
0.1245127685940981,0.1584723672460754,0.3904647928952767,0.5122698776060416,-0.6815433184832433,0.1826923765773215,0.0721092581407415,0.1297735468927924,4729,9.469165119338188,False,vol_adjusted,6M,3M,24,winner_drift,raw,0.6817571696760877,0.0,0.0,,0.913089448086276,-0.1842172806488277,1680,6.666666666666667
0.1213304513998851,0.1603400506910186,0.3697289007933832,0.4847127441679241,-0.6845460797257876,0.1772421974112936,0.0730908709706376,0.1314639762715351,4729,8.968794075278787,False,vol_adjusted,6M,3M,24,winner_drift,gross,0.693010500747177,0.0,0.0,,0.9154155212518504,-0.1908759921964391,1687,6.694444444444445
0.1236752492866295,0.1445741112226716,0.4078763796719595,0.5392897529883907,-0.6892486410451497,0.1794348830330564,0.0696188481610423,0.121496202815927,4729,9.33497210532185,False,vol_adjusted,6M,3M,50,winner_drift,raw,0.7164503660031649,0.0,0.0,,0.8944808627616833,-0.162516956176754,1602,6.357142857142857
0.1203651008474371,0.1452744451031239,0.3858612710395058,0.509653307701614,-0.6915445746892012,0.1740525560503926,0.0695617158043514,0.122107119949071,4729,8.82203115758266,False,vol_adjusted,6M,3M,50,winner_drift,gross,0.7246931626443676,0.0,0.0,,0.8980757031084796,-0.1686126612951657,1644,6.523809523809524
0.1175871111100321,0.1463008461800647,0.3666543745885408,0.5035343343347036,-0.6001898624761814,0.1959165231896908,0.0649801442553477,0.1069338992626643,4729,8.41228590442453,False,vol_adjusted,6M,6M,12,winner_drift,raw,0.5439779705462793,0.0,0.0,,0.9247198139141468,-0.1107593252966766,797,3.162698412698413
0.1155493122830844,0.147110396694742,0.3527747482424431,0.4840862991471234,-0.603463296069624,0.1914769515157936,0.0656075546099805,0.107660298363426,4729,8.12325649684965,False,vol_adjusted,6M,6M,12,winner_drift,gross,0.549022069404929,0.0,0.0,,0.9270458870797208,-0.1133498622275567,798,3.1666666666666665
0.0973150232113517,0.1406064609960117,0.2428421373261866,0.318005842822181,-0.6388671561995769,0.1523243482890069,0.0626217193543784,0.1246158332334427,4729,5.924023709861125,False,vol_adjusted,6M,6M,24,winner_drift,raw,0.604313059599744,0.0,0.0,,0.9221822795517024,-0.1741620731167996,1848,7.333333333333333
0.095356648177356,0.1420567640871046,0.228973258466121,0.2996930689364725,-0.6422248517804952,0.1484786020238715,0.0629727369887068,0.1260068269373317,4729,5.724735631300963,False,vol_adjusted,6M,6M,24,winner_drift,gross,0.6147136654207173,0.0,0.0,,0.925354197504758,-0.1800004747079348,1861,7.384920634920635
0.1081787643170129,0.1314039433799705,0.3268964742474117,0.4265604235742607,-0.6347816083132758,0.1704188698920602,0.0586093230371246,0.1129943718548561,4729,7.154493286967422,False,vol_adjusted,6M,6M,50,winner_drift,raw,0.5999176244840739,0.0,0.0,,0.8991330090928314,-0.151619281812004,1633,6.48015873015873
0.1062039009897972,0.1326247479200154,0.3113696623334898,0.4060598129774954,-0.6382554196725942,0.1663971784905119,0.0600118702806624,0.1141989805965435,4729,6.91415864774183,False,vol_adjusted,6M,6M,50,winner_drift,gross,0.6098582077569294,0.0,0.0,,0.902304927045887,-0.1561250737309842,1639,6.503968253968254
0.0895017677046225,0.1317047690432532,0.1941345689557938,0.2559928109581935,-0.619689653406535,0.1444299855784533,0.061364172167198,0.1079320793973453,4771,5.239399301088816,False,vol_adjusted,6M,1M,12,winner_drift,post_tax,,,,4342658.996019673,0.919932928107315,-0.1905817939331697,1720,6.825396825396825
0.1115554085564025,0.137249868858641,0.3408705388280665,0.4466046218609946,-0.7049217957005207,0.158252176676625,0.0592716654416874,0.1206066167422509,4771,7.7167724331959535,False,vol_adjusted,6M,1M,24,winner_drift,post_tax,,,,7551587.839840604,0.9111297421924124,-0.1714945420206469,1587,6.2976190476190474
0.1328025136226174,0.1427503743302486,0.4684619523256517,0.6127640364681597,-0.6953835328942257,0.1909773633406097,0.0598270442426459,0.1181201330425125,4771,11.12536018319284,False,vol_adjusted,6M,1M,50,winner_drift,post_tax,,,,13234041.054404369,0.8939425696918885,-0.1685307615905636,1581,6.273809523809524
0.1771822156146945,0.1971026986764006,0.5858559139592718,0.8095952357478731,-0.6168418632423225,0.287240905932303,0.0796513546758809,0.142252876302658,4729,22.758012591574904,False,vol_adjusted,6M,3M,12,winner_drift,post_tax,,,,32798775.579316724,0.9386762529075916,-0.1820720252620271,1565,6.2103174603174605
0.1058939754832695,0.1619192836976264,0.2802335394520577,0.3648366483962214,-0.7012876589005834,0.1509993426225134,0.0730908709706374,0.1349407690846536,4729,6.877143553013675,False,vol_adjusted,6M,3M,24,winner_drift,post_tax,,,,8621007.926225547,0.9283146542609432,-0.2082163809851082,1731,6.869047619047619
0.1065114234394746,0.146810420340718,0.2967507683000946,0.3889298081119238,-0.7044973608125749,0.1511878246309158,0.0695617158043513,0.1249174610932521,4729,6.951073322616946,False,vol_adjusted,6M,3M,50,winner_drift,post_tax,,,,7717449.378864393,0.9145696764643688,-0.1838986713529183,1647,6.535714285714286
0.1026360411397999,0.148997486357377,0.2703825778327318,0.3669539090906786,-0.6311572609881315,0.16261563873814,0.0656075546099806,0.1159424419064942,4729,6.499237344245756,False,vol_adjusted,6M,6M,12,winner_drift,post_tax,,,,6602508.096728692,0.936773102135758,-0.1337401526812381,1593,6.321428571428571
0.0840158767767551,0.144038501867455,0.1540611645624245,0.1996698359608546,-0.6680694271209455,0.1257592001161058,0.0629727369887067,0.1309533797175594,4729,4.689956050848549,False,vol_adjusted,6M,6M,24,winner_drift,post_tax,,,,4743229.607591417,0.9382533305138508,-0.2045588645325195,1918,7.611111111111111
0.0949076206568249,0.1342563115673474,0.2311130835791296,0.298838376591538,-0.6605984446897599,0.1436691554752249,0.0600118702806624,0.1183922925693748,4729,5.679945841553959,False,vol_adjusted,6M,6M,50,winner_drift,post_tax,,,,5339650.617697859,0.9154155212518504,-0.175692265439267,1653,6.559523809523809
